CustCD,DeveCD,W/H_CD,ASSY_Gr,Rev,Place,No,SubNo,Rank,WorkClass,Wi_No,Wi_Type,Wi_Size,Wi_Col,Wi_Len,Wi_Add,J_??,Wi_Gr,Cir_S,Cir_L,Ter_L,W_L,ConnName_L,ConnNo_L,T_Conn_L,Tub_L,Ins_L,M_L,SAM_Hand_S_L,P_L,B_L,ConnID_L,FILLER_2,Cir_R,Ter_R,W_R,ConnName_R,ConnNo_R,T_Conn_R,Tub_R,Ins_R,M_R,SAM_Hand_S_R,P_R,B_R,ConnID_R,FILLER_3,ApplCD,FileName
D,D,D,D,D,1010,0360,0008,0008,,661,CIVUS,0.13, B/,2698,, 603,,O08,+Q7,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2F,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,5070002F,,A C  FG   KL        U                            xyz12,50A031CF50A02F6E  3 17
D,D,D,D,D,1010,0361,0008,0008,,661,CIVUS,0.13, B/,2618,,1245,,O08,+Q7,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2F,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,                                  ij          uvw,50A031CF50A02AF1  3 17
D,D,D,D,D,1010,0362,0008,0008,,663,CIVUS,0.13,BE/,2694,, 738,,O08,+Q8,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2G,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,5070002F,,A C  FG   KL        U                            xyz12,50A031D050A02F8D  2 20
D,D,D,D,D,1010,0363,0008,0008,,662,CIVUS,0.13,BE/,2614,,1083,,O08,+Q8,TSN-F01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2G,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,                                  ij          uvw,50A031D050A02AEF  2 20
D,D,D,D,D,1010,0364,0008,0008,,658,CIVUS,0.35, R/,2601,,1227,,O08,+Q6,TSN-F03,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,L2E,NANSSF55-9,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,                                  ij          uvw,50A031D250A02AF5  1 13
D,D,D,D,D,1010,0365,0006,0006,,594,ALVUS,0.5,LA/L,1793,,  49,,O06,&6K,YSKALF05,,YSK-JC-22F,412,,,2,,,,,5660008F,,GXJ,YSKALF05,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,     FG             U,50A0314050A031ED 10 17
D,D,D,D,D,1010,0366,0026,0026,,137,CIVUS,0.13, B/,3047,, 683,,M06,CT6,NANSSF55-0,,ANSS-27FC-B,71,1,,1,M06,,,,5070003A,,KZ3,SSGF01,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,  C  FG   KL                    g  j     p r  u wxyz12,50A02C2F50A031EE 22 19
D,D,D,D,D,1010,0367,0026,0026,,149,CIVUS,0.13, W/,3064,, 490,,M06,KPC,NANSSF55-0,,ANSS-21FA,74,1,,1,M06,,,,5070003B,,KQH,SSGF01,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,  C  FG   KL                   fghij     pqrstuvwxyz12,50A030CA50A031EF  4 20
D,D,D,D,D,1010,0368,0026,0026,,144,CIVUS,0.35, R/,3062,,1031,,M06,KN8,NANSSF55-9,,ANSS-21FA,74,1,,1,M06,,,,5070003B,,KRJ,SSGF,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A030D050A031F0 13 21
D,D,D,D,D,1010,0369,0017,0017,,141,CIVUS,0.13, P/,1736,, 188,,O13,#V6,SSGF01,,YSK-JC-22F-GR,409,,,1,,,,,5660008E,,KQY,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0217450A031F1 14 22
D,D,D,D,D,1010,0370,0003,0003,,1H1,CIVUS,0.13,BE/,2383,,1212,,O03,R1D,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,UP0,NANSSF55-0,,TSN-A-4FA-GR,1,1,,1,,,,,56600195,,                               fghij     pqrstuvw,50A031FA50A02D2F 34 12
D,D,D,D,D,1010,0371,0006,0006,,1J1,ISHEK,0.13, B/,2403,, 408,  9,O05,CH4,SSGF01,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,R48,TSN-F01,,TSNR-10F-B,4,,,1,,,,,56600156,,                               fghij     pqrstuvw,50A031FE50A022E6 36  4
D,D,D,D,D,1010,0372,0003,0003,,1H2,CIVUS,0.13,BE/,2377,, 826,,O03,CF2,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,LU4,NANSSF55-0,,TSN-A-4FA-GR,1,1,,1,,,,,56600195,,                               fghij     pqrstuvw,50A0320250A02D30 39 26
D,D,D,D,D,1010,0373,0013,0013,,562,CIVUS,0.35,VI/,1452,,1128,,O13,S22,SSGF,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,S2T,NANSSF55-9,,ANSS-A-16FB,21,,,1,,,,,56600103,,A C                                              x,50A0320350A005A4 40 13
D,D,D,D,D,1010,0374,0013,0013,,931,CIVUS,0.35,VI/,1643,, 546,,O13,S22,SSGF,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,S2T,NANSSF55-9,,ANSS-A-16FB,26,1,,1,,,,,507000A2,,                               fghij     pqrstuvw,50A0320350A025BB 40 13
D,D,D,D,D,1010,0375,0013,0013,,561,CIVUS,0.35,VI/,1675,, 545,,O13,S22,SSGF,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,S2T,NANSSF55-9,,ANSS-A-16FB,26,1,,1,,,,,5070009C,,     FG   KL        U                             yz12,50A0320350A025AB 40 13
D,D,D,D,D,1010,0376,0013,0013,,2E2,CIVUS,0.35, R/,1557,, 289,,O11,HG4,SSGF,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,HHL,NANSSF55-9,,TSN-A-6FA-B,22,,,1,,,,,5660009B,,                       X               no,50A0320850A01690 48 27
D,D,D,D,D,1010,0377,0013,0013,,2G1,CIVUS,0.35, R/,1443,, 945,,O13,HG4,SSGF,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,HHL,NANSSF55-9,,TSN-A-6FA-B,27,,,1,,,,,507000AD,,                                 h          st,50A0320850A025DC 48 27
D,D,D,D,D,1010,0378,0012,0012,,636,CIVUS,0.5, W/B,2228,, 751,,O12,+HN,SSGF,,SSG/TSN16-LIF63F,531,,,2,M09,,,,50700002,,ZX7,SSGF,,SSG/TSN4-20F,562,,,1,M09,,,,50700055,,A C  FG   KL        U                            xyz12,50A0320950A03093 46  6
D,D,D,D,D,1010,0379,0026,0026,,146,CIVUS,0.35,SB/,3042,,1094,,M06,#V1,SSGF,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,B3S,NANSSF55-9,,ANSS-21FA,74,1,,1,M06,,,,5070003B,,  C  FG   KL                   fghij     pqrstuvwxyz12,50A0320A50A030C9 52  3
D,D,D,D,D,1010,0380,0006,0006,,1J6,ISHEK,0.13, R/,2414,, 850, 10,O05,R42,TSN-F01,,TSNR-10F-B,4,,,1,,,,,56600156,,R1K,SSGF01,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,                               fghij     pqrstuvw,50A0252E50A0320B  6 53
D,D,D,D,D,1010,0381,0009,0009,,1I6,ISHEK,0.13, G/,2366,, 361,  8,O09,CLT,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,LUD,NANSSF55-0,,ANSS-A-12FE,3,,,1,,,,,566001AF,,                               fghij     pqrstuvw,50A0320F50A028F2 55 16
D,D,D,D,D,1010,0382,0009,0009,,1I3,ISHEK,0.13, B/,2366,, 602,  8,O09,CLQ,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,LUA,NANSSF55-0,,ANSS-A-12FE,3,,,1,,,,,566001AF,,                               fghij     pqrstuvw,50A0321150A028F6 57 27
D,D,D,D,D,1010,0383,0006,0006,,1J2,ISHEK,0.13, W/,2403,, 842,  9,O05,CH5,SSGF01,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,R47,TSN-F01,,TSNR-10F-B,4,,,1,,,,,56600156,,                               fghij     pqrstuvw,50A0321550A022E2 60  9
D,D,D,D,D,1010,0384,0002,0002,,1P5,CIVUS,0.13,LG/,1490,, 673,,,HP6,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,ZYX,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,                                                    12,50A030E550A03216 14 60
D,D,D,D,D,1010,0385,0006,0006,,1K5,ISHEK,0.13, B/,2398,, 405, 11,O05,CFN,SSGF01,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,R46,TSN-F01,,TSNR-10F-B,4,,,1,,,,,56600156,,                               fghij     pqrstuvw,50A0321850A02F78 62  3
D,D,D,D,D,1010,0386,0006,0006,,1K6,ISHEK,0.13, W/,2398,, 949, 11,O05,CFP,SSGF01,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,R45,TSN-F01,,TSNR-10F-B,4,,,1,,,,,56600156,,                               fghij     pqrstuvw,50A0321950A02F76 61  8
D,D,D,D,D,1010,0387,0009,0009,,1I4,ISHEK,0.13, R/,2366,,1047,  8,O09,CLR,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,LUB,NANSSF55-0,,ANSS-A-12FE,3,,,1,,,,,566001AF,,                               fghij     pqrstuvw,50A0321A50A028F3 56 28
D,D,D,D,D,1010,0388,0009,0009,,1I5,ISHEK,0.13, W/,2366,, 819,  8,O09,CLS,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,LUC,NANSSF55-0,,ANSS-A-12FE,3,,,1,,,,,566001AF,,                               fghij     pqrstuvw,50A0321B50A028F5 32 15
D,D,D,D,D,1010,0389,0006,0006,,632,ALVUS,2.5,LA/L,1542,, 983,,O06,#AH,TSNALF25,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,&RA,TSNALF25,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,     FG             U            hij        stuvw   12,50A029D150A0321F 29  1
D,D,D,D,D,1010,0390,0012,0012,,495,ALVUS,1.25,LA/R,1885,,1102,,O12,$X0,JSS,,  J,454,1,,1,,,,,566000EC,,&TN,TSNALF10,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,A C  FG   KL        U                            xyz12,50A02A9650A03220  3  2
D,D,D,D,D,1010,0391,0006,0006,,498,ALVUS,1.25,LA/,2086,, 798,,O12,&UN,FMG-F-P125,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,+GA,FMG-F-P125,,TSNYEJC6L12FD-GR,626,,,2,,,,,566000F4,,A C  FG   KL        U                            xyz12,50A0322150A00FF0  5  7
D,D,D,D,D,1010,0392,0004,0004,,193,ALVUS,1.25,LA/R,415,,1093,,O04,$79,TSNALM10,,TSN-12M,551,,,2,,,,,50700009,,&RN,TSNALF10,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,A C  FG   KL        U                            xyz12,50A02A4850A03229 12  5
D,D,D,D,D,1010,0393,0004,0004,,308,CIVUS,0.35, P/,2893,, 174,,O06,$8V,SSGF,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,FTD,NANSSF55-9,,ANSS-27FE-B,66,,,1,,,,,56600085,,A C  FG   KL        U                            xyz12,50A0322C50A00707 38 23
D,D,D,D,D,1010,0394,0004,0004,,3A2,CIVUS,0.35, R/,2082,, 248,,O04,E76,SSGF,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,E2N,NSSEWF,,JSE-SB-3FA-1-B,104,1,,1,,,,,50700037,,  C  FG   KL                                     xyz12,50A0322D50A02463 34  2
D,D,D,D,D,1010,0395,0004,0004,,3A1,CIVUS,0.35,VI/,2080,, 781,,O04,E2M,NSSEWF,,JSE-SB-3FA-1-B,104,1,,1,,,,,50700037,,E7A,SSGF,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,  C  FG   KL                                     xyz12,50A02C4350A03231  1 33
D,D,D,D,D,1010,0396,0017,0017,,244,ALVUS,0.5,LA/W,785,,1228,,O13,$VJ,YSKALF05,,YSK-JC-22F-L,411,,,1,,,,,5070001A,,JEA,YSKALF05,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,A C  FG   KL        U                            xyz12,50A0312E50A03234 16 29
D,D,D,D,D,1010,0397,0004,0004,,1R9,ALVUS,0.5,LA/W,789,, 238,,O04,$VJ,YSKALF05,,YSK-JC-22F-L,411,,,2,,,,,5070001A,,JEA,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,                               fghij     pqrstuvw,50A0312E50A03234 16 29
D,D,D,D,D,1010,0398,0004,0004,,214,ALVUS,0.5,LA/G,785,, 621,,O06,#SS,YSKALF05,,YSK-JC-22F-GR,417,,,1,,,,,50700019,,CXZ,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,  C  FG   KL        U                               12,50A029F550A03235 17 28
D,D,D,D,D,1010,0399,0005,0005,,276,ALVUS,0.5,LA/R,1120,, 958,,O05,&FP,YSKALF05,,SSG-JC-R4FJT,479,,,1,,,,,566001A2,,CXY,YSKALF05,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,A C  FG   KL        U                            xyz12,50A02DC050A03236  1 27
D,D,D,D,D,1010,0400,0015,0015,,3G5,ALVUS,0.5,LA/W,507,, 808,,,&FM,YSKALF05,,SSG-JC-R8FJT,470,1,,1,,,,,5070007E,,CXY,YSKALF05,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,                               fghij     pqrstuvw,50A02E7050A03237  7 27
D,D,D,D,D,1010,0401,0004,0004,,211,ALVUS,0.5,LA/L,780,, 241,,O04,#RR,YSKALF05,,YSK-JC-22F-GR,417,,,1,,,,,50700019,,CXX,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,  C  FG   KL        U                               12,50A029F350A03238 10 26
D,D,D,D,D,1010,0402,0002,0002,,486,CIVUS,0.35,VI/,2783,,1038,,O08,ACT,SSGF,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,TQC,SSGF,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,     FG             U            hij        stuvw   12,50A0323A50A02DDE 48 40
D,D,D,D,D,1010,0403,0004,0004,,282,ALVUS,0.5,LA/L,800,,1041,,O06,+D6,YSKALF05,,YSK-JC-22F-B,420,,,1,,,,,50700018,,CWZ,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,  C  FG   KL        U                               12,50A029FB50A0323D 18 52
D,D,D,D,D,1010,0404,0004,0004,,285,ALVUS,0.5,LA/GR,802,,1001,,O06,+D9,YSKALF05,,YSK-JC-22F-B,420,,,1,,,,,50700018,,CWX,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,  C  FG   KL        U                               12,50A029F950A0323E 22 53
D,D,D,D,D,1010,0405,0004,0004,,262,ALVUS,0.5,LA/SB,798,, 406,,O06,%4E,YSKALF05,,YSK-JC-22F-B,420,,,1,,,,,50700018,,CWY,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,  C  FG   KL        U                               12,50A029FD50A0323F 14 51
D,D,D,D,D,1010,0406,0005,0005,,204,CIVUS,0.13, R/,1628,, 637,,O05,$7M,SSGF01,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,$C0,JSR,,  J,478,1,,1,,,,,566000F9,,A C  FG   KL        U                            xyz12,50A0324050A01404 57  2
D,D,D,D,D,1010,0407,0004,0004,,398,ALVUS,0.75,LA/VI,814,, 215,,O04,&52,SSGALF,,YSK-JC-22F-L,411,,,2,,,,,5070001A,,S01,SSGALF,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,A C  FG   KL        U                            xyz12,50A0313350A03241  1 59
D,D,D,D,D,1010,0408,0004,0004,,368,CIVUS,0.35, R/,2903,, 307,,O06,QCN,SSGF,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,QLY,NANSSF55-9,,ANSS-27FE-B,66,,,1,,,,,56600085,,A C  FG   KL        U                            xyz12,50A0324250A0203E 60 16
D,D,D,D,D,1010,0409,0006,0006,,194,IVSS,2.0F, L/,459,, 982,,O06,$7A,TSN-M20,,TSN-12M,551,1,,1,,,,,50700009,,&M1,TSN-F20,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,A C  FG   KL        U                            xyz12,50A01E2F50A03244  6 23
D,D,D,D,D,1010,0410,0007,0007,,362,IVSS,2.0F, P/,922,, 331,,O09,&AE,TSN-F20,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,P5A,TSN-M20,,TSN-12M,541,,,1,,,,,50700073,,A C  FG   KL        UV X       fghijklmnopqrstuvwxyz12,50A030F050A0324F 41  7
D,D,D,D,D,1010,0411,0009,0009,,363,CIVUS,0.13,GR/,948,, 327,,O12,&DM,SSGF01,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,PP0,SSGM01,,YSK-TP-18M,542,1,,1,,,,,50700072,,A C  FG   KL        UV X       fghijklmnopqrstuvwxyz,50A030F250A03250 20 13
D,D,D,D,D,1010,0412,0028,0028,,490,CIVUS,0.13,BR/,1946,, 585,,M08,IH9,SSGF01-8,,SSG-LIF-54F-B,99,,,1,M08,,,,5660018F,,Z33,SSGM01,,SSG-TP-22M,595,1,,1,M08,,,,56600081,,     FG             U                               12,50A026E950A03252 43  2
D,D,D,D,D,1010,0413,0011,0011,,592,ALVUS,0.5,LA/G,1869,, 969,,O11,$4X,YSKALF05,,YSK-JC-22F,404,,,1,,,,,50700058,,CF9,YSKALM05,,SSG-TP-22M,595,,,2,,,,,56600081,,     FG   KL                                      yz12,50A0311E50A03254 14  3
D,D,D,D,D,1010,0414,0003,0003,,626,CIVUS,0.13, W/,1758,, 236,,O03,CBF,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,RSU,NANSSF55-0,,TSN-A-4FA-GR,1,1,,1,,,,,5660019A,,A C  FG   KL        U                            xyz12,50A0325650A004E1  5 22
D,D,D,D,D,1010,0415,0013,0013,,542,CIVUS,0.13, L/,2107,, 766,,O13,CA0,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,HAD,NANSSF55-0,,TSN-A-6FA-B,22,,,1,,,,,5660009A,,A C                                              x,50A0325750A005CB  7 29
D,D,D,D,D,1010,0416,0013,0013,,541,CIVUS,0.13, L/,1918,, 714,,O13,CA0,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,HAD,NANSSF55-0,,TSN-A-6FA-B,27,,,1,,,,,507000A1,,     FG   KL        U                             yz12,50A0325750A025D4  7 29
D,D,D,D,D,1010,0417,0016,0016,,591,ALVUS,0.5,LA/,1634,, 664,,O12,#MZ,YSKALM05,,SSG-TP-22M,595,,,2,,,,,56600081,,+GE,FMG-F-P050,,TSNYEJC6L12FE-GR,622,1,,1,,,,,566000D7,,     FG   KL                                      yz12,50A0325950A00FC1 11 10
D,D,D,D,D,1010,0418,0008,0008,,531,CIVUS,0.13, B/,1203,, 272,,O08,$T2,SSGF01,,YSK-JC-22F,408,,,2,,,,,5660018E,,CF8,SSGM01,,SSG-TP-22M,595,1,,1,,,,,56600081,,     FG   KL                                      yz12,50A0312750A0325A 14 20
D,D,D,D,D,1010,0419,0008,0008,,1I3,CIVUS,0.5, B/,2641,, 980,,,#9Q,TSN-F03,,SSG/TSN16-LIF63F,516,,,2,,,,,5070000B,,VQL,SSGM,,SSG-TP-22M,595,1,,1,,,,,56600081,,                                                    12,50A031B850A0325C  2 14
D,D,D,D,D,1010,0420,0008,0008,,1O1,CIVUS,0.5, W/B,2277,, 680,,,%LE,TSN-F03,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,BZQ,SSGM,,SSG-TP-22M,595,1,,1,,,,,56600081,,                                                    12,50A0325F50A0325E  2 12
D,D,D,D,D,1010,0421,0018,0018,,289,ALVUS,0.5,LA/,1183,, 312,,O10,+JG,FMG-F-P050,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,DB5,FSG-F-P050,,SSG-TP-5F,132,,,1,,,,,50700054,,  C  FG   KL        U                               12,50A0326450A02DB0 10  5
D,D,D,D,D,1010,0422,0006,0006,,198,IVSS,2.0F, W/B,675,,1126,,O06,$ZX,TSN-F20,,TSNYEJC6L12FE-GR,627,1,,1,,,,,5070000D,,%AE,TSN-M20,,TSN-12M,551,1,,1,,,,,50700009,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0326550A026F3 11  1
D,D,D,D,D,1010,0423,0002,0002,,442,IVSS,2.0F, G/,1275,,  51,,O13,#DL,F212,,RYB-28350-B,702,,,2,,,,,50700051,,%5V,TSN-F20,,SSG/TSN16-LIF63F,516,,,1,,,,,5070000B,,     FG             U,50A0326A50A031B4  2  9
D,D,D,D,D,1010,0424,0017,0017,,443,IVSS,2.0F, G/,2869,,  47,,O13,#DM,F212,,RYB-28350-B,702,1,,1,,,,,50700051,,WE2,TSN-F20,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,     FG             U,50A0326C50A031C6  1 17
D,D,D,D,D,1010,0425,0017,0017,,444,CIVUS,0.35, B/,2407,,  43,,O12,#DN,MKISOF,,RYB-28350-B,702,1,,1,,,,,50700051,,FNP,SSGF,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,     FG             U,50A0326E50A030F4  3 16
D,D,D,D,D,1010,0426,0017,0017,,278,CIVUS,0.35, W/B,778,,1243,,O13,&SH,SSGF,,YSK-JC-22F-L,411,,,1,,,,,5070001A,,DBL,MKISOF,,RYB-28350-B,702,1,,1,,,,,50700051,,A C       KL                                     xyz,50A0312B50A0326F 20  4
D,D,D,D,D,1010,0427,0017,0017,,441,CIVUS,0.35, W/B,778,,  55,,O13,#DH,MKISOF,,RYB-28350-B,702,1,,1,,,,,50700051,,&SK,SSGF,,YSK-JC-22F-L,411,,,1,,,,,5070001A,,     FG             U,50A0327050A0312A  4 21
D,D,D,D,D,1010,0428,0008,0008,,431,CIVUS,0.13, B/,2815,,  57,,O08,TQE,SSGF01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,U9G,NNASZF36-1,,ASZ-16FE-B,41,1,,1,,,,,50700087,,A C       KL                                     xyz,50A031CA50A03274 37  5
D,D,D,D,D,1010,0429,0028,0028,,489,CIVUS,0.13, B/,2309,, 970,,M08,IDZ,SSGF01,,SSG-LIF-54F-B,99,,,1,M08,,,,5660018F,,U9G,NNASZF36-1,,ASZ-16FE-B,41,1,,1,M08,,,,50700087,,     FG             U,50A0328250A030AE 19  6
D,D,D,D,D,1010,0430,0008,0008,,489,CIVUS,0.13, B/,2309,, 663,,,IDZ,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,U9G,NNASZF36-1,,ASZ-16FE-B,41,1,,1,,,,,50700087,,                                                    12,50A0328250A03274 19  5
D,D,D,D,D,1010,0431,0004,0004,,1X5,CIVUS,0.13,LG/,1520,, 376,,O04,&6M,SSGF01,,YSK-JC-22F,421,,,2,,,,,56600077,,SF7,SSGF01,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,A C  FG   KL        U                            xyz,50A0315450A03284 15 61
D,D,D,D,D,1010,0432,0006,0006,,266,ALVUS,0.5,LA/,486,,   0,,O06,%ZC,FMG-F-P050,,TSNYEJC6L12FE-GR,627,1,,1,,,,,5070000D,,&ZL,YSKALF05,,YSK-JC-22F-L,411,,,2,,,,,5070001A,,A C  FG   KL        U                            xyz,50A0326050A0312C  6 18
D,D,D,D,D,1010,0433,0026,0026,,118,CIVUS,0.35,BE/,2440,, 121,,M06,BHH,SSGF,,SSG-TP-22F-GR,536,,,1,M06,,,,5070001D,,JT6,NANSSF55-9,,ANSS-27FC-B,71,1,,1,M06,,,,5070003A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A01DC750A01738  7  3
D,D,D,D,D,1010,0434,0016,0016,,5E3,ALVUS,0.75,LA/,304,, 357,,O12,+HX,FMG-F-P075,,TSNYEJC6L12FD-GR,626,1,,1,,,,,566000F4,,+JS,SSGALF,,YSK-JC-22F,421,,,2,,,,,56600077,,A C  FG   KL        U                            xyz,50A0329E50A03158 12 12
D,D,D,D,D,1010,0435,0008,0008,,491,ALVUS,0.75,LA/LG,642,, 144,,O08,M5M,TSNALM,,YSKTSNY25-63M-GR,510,,,1,,,,,5070005F,,MCG,FSG-F-P075,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,     FG             U  X         hij   no   stuvw,50A0319D50A0329F 25 10
D,D,D,D,D,1010,0436,0002,0002,,475,CIVUS,0.13,VI/,2838,, 807,,O08,HV2,SSGF01,,SSG-TP-22F-GR,536,,,2,,,,,5070001D,,MD2,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,     FG             U  X         hij   no   stuvw,50A0324D50A032A3 15 32
D,D,D,D,D,1010,0437,0002,0002,,475,CIVUS,0.13,VI/,1481,,1189,,,HV2,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,MD2,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                                                    12,50A0321350A032A3 58 32
D,D,D,D,D,1010,0438,0002,0002,,478,CIVUS,0.13, G/,2841,, 333,,O08,HWV,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,SB5,SSGF01,,SSG-TP-22F-GR,536,,,2,,,,,5070001D,,     FG             U  X         hij   no   stuvw,50A032A450A03246 27 10
D,D,D,D,D,1010,0439,0002,0002,,478,CIVUS,0.13, G/,1495,, 726,,,HWV,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,SB5,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,                                                    12,50A032A450A031FD 27 35
D,D,D,D,D,1010,0440,0002,0002,,476,CIVUS,0.13, W/,2834,, 337,,O08,HWT,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,SB3,SSGF01,,SSG-TP-22F-GR,536,,,2,,,,,5070001D,,     FG             U  X         hij   no   stuvw,50A032A550A0324A 16 20
D,D,D,D,D,1010,0441,0002,0002,,476,CIVUS,0.13, W/,1484,, 583,,,HWT,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,SB3,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,                                                    12,50A032A550A031FF 16 36
D,D,D,D,D,1010,0442,0006,0006,,1J5,ISHEK,0.13, B/,2414,, 814, 10,O05,R41,TSN-F01,,TSNR-10F-B,4,,,1,,,,,56600156,,R1L,SSGF01,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,                               fghij     pqrstuvw,50A0250950A031F4  2 30
D,D,D,D,D,1010,0443,0013,0013,,1O3,CIVUS,0.35, W/,1159,, 977,,,&XH,SSGM,,YSKTSNY25-63M-GR,510,,,2,,,,,5070005F,,H2K,NANSSF55-9,,ANSS-A-16FB,26,1,,1,,,,,5070009C,,                                                    12,50A0318250A032C0 44 14
D,D,D,D,D,1010,0444,0002,0002,,1P6,CIVUS,0.13, P/,2373,, 672,,,JQM,NANSSF55-0,,ANSS-21F-GR,70,1,,1,,,,,50700039,,JZ5,SSGF01,,SSG/TSN16-LIF63F,516,,,1,,,,,5070000B,,                                                    12,50A032C150A031A6 12 34
